Species,Longitude,Latitude
Lemna minuta,-0.783814032,48.3736132782
Lemna minuta,0.3643042114,51.5591001129
Lemna minuta,3.4449633578,46.1771727401
Lemna minuta,0.9555331982,52.2397157274
Lemna minuta,3.2783790205,48.5148381068
Lemna minuta,-1.083228845,47.2541433026
Lemna minuta,0.0640142932,43.2821795572
Lemna minuta,-3.5301253428,47.8863287103
Lemna minuta,-7.3464521106,54.3375127837
Lemna minuta,-7.2874081978,52.3192843722
Lemna minuta,5.2160040019,43.7433527326
Lemna minuta,4.1132222194,43.595671178
Lemna minuta,1.4706503514,47.9377622502
Lemna minuta,3.1179977436,46.6987221367
Lemna minuta,-3.2035009188,50.7517253021
Lemna minuta,4.7549027363,44.7148039141
Lemna minuta,0.337875934,43.1268942045
Lemna minuta,-1.0547772381,50.7975207474
Lemna minuta,-3.5346926911,50.8953385126
Lemna minuta,4.9984898818,48.9662978749
Lemna minuta,-0.9147994002,47.0896991933
Lemna minuta,4.1000522653,46.125136783
Lemna minuta,0.7735762189,48.0622808147
Lemna minuta,-0.4644352137,47.4973037105
Lemna minuta,3.8477132476,43.7609996023
Lemna minuta,2.7875343748,50.0188926398
Lemna minuta,0.5074746202,51.5708519584
Lemna minuta,1.4955480381,49.3868254682
Lemna minuta,2.8320482467,50.6535562123
Lemna minuta,4.6479368456,48.4091438856
Lemna minuta,5.8816721176,53.0529900635
Lemna minuta,-0.5163255745,52.2082273983
Lemna minuta,1.6303729714,50.2105954542
Lemna minuta,-2.2287428443,52.4972732905
Lemna minuta,-2.4510910793,47.9240126591
Lemna minuta,-0.8640146049,49.3639901132
Lemna minuta,3.5306402824,46.5437214276
Lemna minuta,-2.9691697481,51.9627426347
Lemna minuta,3.2710005343,46.5277351199
Lemna minuta,-1.0315896683,48.2582454274
Lemna minuta,7.8936063585,51.5766137374
Lemna minuta,7.022843258,51.6476548632
Lemna minuta,0.4450808801,43.2278407421
Lemna minuta,0.1554809433,51.179335253
Lemna minuta,-3.0943144838,48.3041720359
Lemna minuta,-3.6987033571,48.5038827567
Lemna minuta,-1.9632616093,51.5243965193
Lemna minuta,8.1324879048,49.2424889806
Lemna minuta,-4.7894676196,48.4535398892
Lemna minuta,-2.8739047051,48.5124609612
Lemna minuta,4.945113757,44.0015007902
Lemna minuta,1.0256730747,51.1595948854
Lemna minuta,7.8540493775,49.3274817547
Lemna minuta,-6.9536809069,53.0122379571
Lemna minuta,-6.6711846023,52.6845699769
Lemna minuta,-0.1408360896,53.147331069
Lemna minuta,-3.9072549997,52.5849720236
Lemna minuta,4.2765908865,45.683301117
Lemna minuta,4.0901935476,46.2148838723
Lemna minuta,0.5723939691,46.9580753712
Lemna minuta,3.2663130208,48.6043703539
Lemna minuta,-0.38224928,48.4122286356
Lemna minuta,3.0336803555,48.3191206384
Lemna minuta,-2.6005205581,51.1838321228
Lemna minuta,0.2652252326,49.2866530332
Lemna minuta,3.1984518799,46.0713550021
Lemna minuta,7.0678557555,53.1776234629
Lemna minuta,-0.3594683306,48.9584661215
Lemna minuta,3.2426424922,49.7761796405
Lemna minuta,1.648407127,48.4941061057
Lemna minuta,8.3229573496,51.6734463513
Lemna minuta,4.2004530398,43.9623324528
Lemna minuta,4.6249112651,46.0626408565
Lemna minuta,1.7534327006,48.6828283357
Lemna minuta,-1.0003943187,49.3506570902
Lemna minuta,-0.5776483567,47.3955755276
Lemna minuta,-7.4217459632,54.8800177189
Lemna minuta,-7.1179552488,54.9227179991
Lemna minuta,6.6881531474,52.2683490246
Lemna minuta,4.4334098485,49.1198545898
Lemna minuta,-0.8966746593,47.6362873086
Lemna minuta,8.8563604402,47.6326281773
Lemna minuta,-0.9370208788,48.4492543561
Lemna minuta,10.0555504812,49.7975689967
Lemna minuta,-2.3942921342,52.0250644715
Lemna minuta,-0.6881423497,48.5644173361
Lemna minuta,-3.0074969831,48.496733796
Lemna minuta,-10.1019146236,53.4446061618
Lemna minuta,-7.4655394026,52.3848870317
Lemna minuta,-0.7079094884,49.2883207659
Lemna minuta,3.4867719462,51.0532951106
Lemna minuta,7.74496252,51.6637617148
Lemna minuta,-1.0809999183,46.6185491769
Lemna minuta,-1.3839759339,47.4045661776
Lemna minuta,-0.8775638657,46.9118658814
Lemna minuta,8.3196292132,51.763296613
Lemna minuta,-8.5840167227,52.8589637125
Lemna minuta,2.6440665803,48.2034820238
Lemna minuta,3.9610827978,46.2076532638
Lemna minuta,-3.6742989791,48.4156938993
Lemna minuta,4.6866071525,45.4338291349
Lemna minuta,5.1565234068,45.9076846783
Lemna minuta,-0.7459710702,48.831013139
Lemna minuta,-4.0985010562,48.4532384775
Lemna minuta,-1.41820832,53.3957002155
Lemna minuta,5.0197803517,45.9916027406
Lemna minuta,-1.0557446476,48.9820955949
Lemna minuta,1.0849326615,49.3549282192
Lemna minuta,2.2094300364,50.9742720386
Lemna minuta,-1.8099503079,48.0862413922
Lemna minuta,-2.7581249032,47.5241605446
Lemna minuta,-0.942498911,51.5342062598
Lemna minuta,4.5896071209,43.8026978837
Lemna minuta,5.9237774189,52.6044927324
Lemna minuta,6.8793732245,47.323840765
Lemna minuta,1.9395414418,50.0521783946
Lemna minuta,0.0450138006,47.6358830188
Lemna minuta,-0.3969375492,53.5787353715
Lemna minuta,-1.6156966032,47.8343918831
Lemna minuta,-1.5646875061,48.2033225229
Lemna minuta,1.8087779532,47.5113894056
Lemna minuta,0.1406410102,43.5621195949
Lemna minuta,2.660313833,49.017462202
Lemna minuta,-2.7226868474,54.1754203326
Lemna minuta,1.3427016042,49.4655760408
Lemna minuta,3.368637453,49.8738582673
Lemna minuta,-1.064190733,47.1652751818
Lemna minuta,0.8470648052,49.8787601311
Lemna minuta,4.7826836108,48.4155825081
Lemna minuta,0.0731683612,53.5275900501
Lemna minuta,-3.5895646808,48.6086559157
Lemna minuta,-7.1573548831,54.6407749541
Lemna minuta,5.8132007921,45.7551820591
Lemna minuta,-1.7165262661,47.0962860307
Lemna minuta,4.8724340956,44.8109631595
Lemna minuta,-1.0864534297,47.889510876
Lemna minuta,1.800648491,50.042231148
Lemna minuta,4.6884649,44.0789862404
Lemna minuta,2.2028268889,50.1608932064
Lemna minuta,-2.037389291,53.4262720196
Lemna minuta,-0.2500663229,51.0534493924
Lemna minuta,-0.1359461627,43.7167608134
Lemna minuta,-0.5631962361,53.0201905077
Lemna minuta,-1.1796812172,47.6983497051
Lemna minuta,5.0828665316,46.7162642298
Lemna minuta,2.5515443237,49.7327513001
Lemna minuta,0.1477078066,47.1013429967
Lemna minuta,-6.823605184,52.2950086214
Lemna minuta,7.6945200658,52.651792117
Lemna minuta,7.39916682,52.6457308813
Lemna minuta,-4.5413725961,50.4060649326
Lemna minuta,-1.4614137021,48.9409574812
Lemna minuta,-2.3429996077,47.4812710307
Lemna minuta,2.9529459024,49.8487585974
Lemna minuta,0.7945636349,49.4219578693
Lemna minuta,-0.7530034833,50.735487878
Lemna minuta,-0.4282926531,47.3193358078
Lemna minuta,-1.7206365947,52.2760928901
Lemna minuta,-0.2472830971,53.5914980052
Lemna minuta,-1.0284787092,47.6229860743
Lemna minuta,-3.7341928738,48.1344740426
Lemna minuta,-4.2381679629,47.9784768925
Lemna minuta,-2.9950557054,52.05096835
Lemna minuta,-3.3700174028,48.817889561
Lemna minuta,-0.2883614562,52.5002711538
Lemna minuta,-0.5716367873,49.3012963402
Lemna minuta,-2.7601665924,48.0703792009
Lemna minuta,0.5631555979,51.3038190985
Lemna minuta,1.6461276883,50.1213578334
Lemna minuta,-0.6211575308,46.3020822748
Lemna minuta,-2.5632185626,52.0980780925
Lemna minuta,6.5983832539,53.43515069
Lemna minuta,-1.7675682082,49.6359851688
Lemna minuta,1.3111921213,47.2917340082
Lemna minuta,0.5058286746,48.7639871145
Lemna minuta,2.7568737603,49.2946619199
Lemna minuta,0.5116012767,52.9290546114
Lemna minuta,-0.9802553369,49.2618751981
Lemna minuta,1.370620355,46.9344520106
Lemna minuta,-0.4401374139,46.0476893817
Lemna minuta,8.2823292903,48.8850258064
Lemna minuta,-3.1969228313,47.6538044366
Lemna minuta,2.96606707,49.7593136533
Lemna minuta,3.3946832076,43.3708866623
Lemna minuta,-6.472695028,53.3557748879
Lemna minuta,4.6801019559,44.1689245084
Lemna minuta,-0.5161663,48.3995184575
Lemna minuta,1.626673069,41.8802595506
Lemna minuta,4.392393625,49.4784058487
Lemna minuta,-0.6500214572,48.3866466314
Lemna minuta,-6.8574620697,52.3820970084
Lemna minuta,-0.8030618603,48.462476045
Lemna minuta,0.450468223,49.755393431
Lemna minuta,-9.0277142444,53.1583093313
Lemna minuta,5.3437992014,46.7278705525
Lemna minuta,4.7958415252,49.5878812851
Lemna minuta,2.2380457808,49.0792271826
Lemna minuta,2.4969078321,49.187240903
Lemna minuta,-2.4292819701,47.8354842955
Lemna minuta,-0.7648092852,47.6494298237
Lemna minuta,2.7369090718,42.6921045415
Lemna minuta,-6.2370053796,52.7452052033
Lemna minuta,-1.5350360433,47.4794460236
Lemna minuta,-2.1438842427,47.7767288823
Lemna minuta,2.743557268,49.3840943766
Lemna minuta,5.3005986025,45.733695069
Lemna minuta,4.8641881027,44.900869398
Lemna minuta,-0.6494712555,49.0217623113
Lemna minuta,-2.4525346884,47.377683367
Lemna minuta,-0.2800493121,49.2378270633
Lemna minuta,-0.1253040009,49.1613224756
Lemna minuta,2.4134642448,49.7235606456
Lemna minuta,-1.4834830811,47.8484104499
Lemna minuta,-2.3288739461,52.8508068478
Lemna minuta,6.4700277726,43.5230901327
Lemna minuta,-0.3972106515,49.1363015859
Lemna minuta,-1.430073289,49.3983570013
Lemna minuta,3.1789847188,50.2235399816
Lemna perpusilla,33,2
Lemna perpusilla,-72.78861,41.95388
Lemna perpusilla,98.568611,27.801389
Lemna perpusilla,-58.5,-27.33
Lemna perpusilla,-75.54694,39.74583
Lemna perpusilla,-89.570272,37.402167
Lemna perpusilla,128.011833,35.030111
Lemna perpusilla,126.903056,36.196111
Lemna perpusilla,126.891667,36055
Lemna perpusilla,127.3267,36.435194
Lemna perpusilla,126.596233,36.238614
Lemna perpusilla,126.612222,36.358333
Lemna perpusilla,128.065256,37.812342
Lemna perpusilla,126.819719,36.487756
Lemna perpusilla,126.541389,33.247222
Lemna perpusilla,126.845278,36.159167
Lemna perpusilla,128.005983,37.632014
Lemna perpusilla,127.682022,37.397456
Lemna perpusilla,127.805333,37.601194
Lemna perpusilla,126.728447,36.063208
Lemna perpusilla,127.264069,36.318522
Lemna perpusilla,127.187069,36.279069
Lemna perpusilla,126.239722,33.268333
Lemna perpusilla,127.919983,37.472622
Lemna perpusilla,128.033056,36.322222
Lemna perpusilla,127.060478,36.333967
Lemna perpusilla,127.978222,35.057917
Lemna perpusilla,127818,35.033861
Lemna perpusilla,126.782519,36.307264
Lemna perpusilla,126.798611,36.074444
Lemna perpusilla,127.013889,36235
Lemna perpusilla,126.963144,36.283514
Lemna perpusilla,127.99205,37.5209
Lemna perpusilla,127.558997,37.463914
Lemna perpusilla,126.678828,36.095144
Lemna perpusilla,127.467217,36.386497
Lemna perpusilla,126.727892,36.198786
Lemna perpusilla,127.160172,36.309139
Lemna perpusilla,126.672222,36.284167
Lemna perpusilla,128.154939,37.408981
Lemna perpusilla,126.717222,33.508806
Lemna perpusilla,126.305556,33.351389
Lemna perpusilla,126.771972,33.504528
Lemna perpusilla,128.163222,37.732631
Lemna perpusilla,128.049825,37.4785
Lemna perpusilla,128.116944,36.44
Lemna perpusilla,126.3955,36.425278
Lemna perpusilla,121.019741,24.092821
Lemna perpusilla,-86.784443,36.16589
Lemna perpusilla,140.52885,36.53717
Lemna perpusilla,140.20863,36.03835
Lemna perpusilla,139.95415,36.15359
Lemna perpusilla,140.57585,36.37886
Lemna perpusilla,-56.083333,5.8
Lemna perpusilla,-55.083333,5.883333
Lemna perpusilla,-54.350143,5.915653
Lemna perpusilla,-55.0475,5.874167
Lemna perpusilla,-90.8121,32.8223
Lemna perpusilla,-76.124496,35.959472
Lemna perpusilla,-78.896084,35.996084
Lemna perpusilla,-76.358539,36.51263
Lemna perpusilla,-75.953835,36.710707
Lemna perpusilla,127.056667,36.762222
Lemna perpusilla,127041,37.896972
Lemna perpusilla,128.398211,35.459425
Lemna perpusilla,128.396739,35.619306
Lemna perpusilla,128.162278,35.553678
Lemna perpusilla,126.381481,36.854933
Lemna perpusilla,127.261331,36.953536
Lemna perpusilla,126.646258,36.968164
Lemna perpusilla,128.717211,35.546644
Lemna perpusilla,126.362161,36.511983
Lemna perpusilla,126.9235,37.982222
Lemna perpusilla,126.171028,36.691678
Lemna perpusilla,128.196564,35.569461
Lemna perpusilla,127.384167,36.846111
Lemna perpusilla,126.715028,37.813222
Lemna perpusilla,129.023397,36.802264
Lemna perpusilla,127.945639,36.888056
Lemna perpusilla,126.198306,36.761028
Lemna perpusilla,127.641658,38.160906
Lemna perpusilla,127.026283,37.80555
Lemna perpusilla,129.269722,35.615278
Lemna perpusilla,126.976703,36.919172
Lemna perpusilla,128.909944,36.957803
Lemna perpusilla,128.215439,35.602789
Lemna perpusilla,127.801639,35.438194
Lemna perpusilla,128.490486,35.443794
Lemna perpusilla,128.364739,35.545667
Lemna perpusilla,128.790119,36.93795
Lemna perpusilla,128.929772,36.973056
Lemna perpusilla,126.284339,36.815303
Lemna perpusilla,127.684858,36.966611
Lemna perpusilla,128.825944,36.806167
Lemna perpusilla,126.556389,36.940278
Lemna perpusilla,128.092167,36.922056
Lemna perpusilla,126.968083,38.027556
Lemna perpusilla,129.051392,36.928064
Lemna perpusilla,126.426317,36.896547
Lemna perpusilla,126.287542,36.880597
Lemna perpusilla,128.009778,36.763611
Lemna perpusilla,128.433944,35.344139
Lemna perpusilla,128.69175,36.930883
Lemna perpusilla,127.178492,36.929156
Lemna perpusilla,128.536472,35.3185
Lemna perpusilla,128.304436,35.48635
Lemna perpusilla,128.652156,35.560694
Lemna perpusilla,128.98175,35.202667
Lemna perpusilla,127.099167,37.658056
Lemna perpusilla,128.539422,35.563258
Lemna perpusilla,128.120944,36.904778
Lemna perpusilla,126.523444,35.110806
Lemna perpusilla,127.84925,36.039809
Lemna perpusilla,128.082748,37.255476
Lemna perpusilla,126.292111,35.136444
Lemna perpusilla,128.799578,35.872867
Lemna perpusilla,-91.588814,41.668736
Lemna perpusilla,-78.056166,39.191258
Lemna perpusilla,126.914131,37.171525
Lemna perpusilla,127.8125,35.135833
Lemna perpusilla,126.870744,35.009506
Lemna perpusilla,127.308111,37.173525
Lemna perpusilla,127.083267,37.172397
Lemna perpusilla,127.385083,38.054556
Lemna perpusilla,127.576806,36.190861
Lemna perpusilla,126.665653,36.457911
Lemna perpusilla,127.024611,36.480528
Lemna perpusilla,126.941389,35.958333
Lemna perpusilla,126.912669,37.037103
Lemna perpusilla,128.099472,36.198694
Lemna perpusilla,128.144149,37.611728
Lemna perpusilla,128.055558,35.425247
Lemna perpusilla,126.980581,36.879238
Lemna perpusilla,128.375833,35.210139
Lemna perpusilla,127.109569,37.054531
Lemna perpusilla,126.589222,34.361667
Lemna perpusilla,126.675556,37.198333
Lemna perpusilla,126.735314,35.919858
Lemna perpusilla,127.963278,37.108306
Lemna perpusilla,126.329758,33.431794
Lemna perpusilla,127.767556,36.012056
Lemna perpusilla,128.162308,36.738956
Lemna perpusilla,126.732222,35.293361
Lemna perpusilla,127.620694,36.209722
Lemna perpusilla,127.811442,37.311442
Lemna perpusilla,127.433085,38.239638
Lemna perpusilla,128.120806,36.098944
Lemna perpusilla,126.748362,37.890868
Lemna perpusilla,128.048005,38.068822
Lemna perpusilla,129.167389,37.466028
Lemna perpusilla,126.894903,38.048601
Lemna perpusilla,127.563767,37.564494
Lemna perpusilla,126.733708,37.590742
Lemna perpusilla,128.715628,37.93496
Lemna perpusilla,128.805454,37.910297
Lemna perpusilla,128.033328,38.118947
Lemna perpusilla,128.262764,37.272875
Lemna perpusilla,126.975556,35.316111
Lemna perpusilla,128.346933,37.102747
Lemna perpusilla,126.545417,33.251833
Lemna perpusilla,128.585489,36.449969
Lemna perpusilla,128.783694,36.549389
Lemna perpusilla,128.12352,36.661179
Lemna perpusilla,128.316631,35.634369
Lemna perpusilla,128.334444,35.339722
Lemna perpusilla,127.400361,37.445639
Lemna perpusilla,127.94845,38.150522
Lemna perpusilla,127.288167,37.488111
Lemna perpusilla,127.191781,37.218108
Lemna perpusilla,128.365575,37.1991
Lemna perpusilla,129.456033,35.762456
Lemna perpusilla,128.230833,35.278611
Lemna perpusilla,126.802608,37.096717
Lemna perpusilla,126.367769,34.562525
Lemna perpusilla,129.385681,36.956564
Lemna perpusilla,127.562018,36.073376
Lemna perpusilla,129.161944,35.770556
Lemna perpusilla,127.525814,36.096133
Lemna perpusilla,127.183417,35.176417
Lemna perpusilla,126.661442,35.135086
Lemna perpusilla,127.345919,37.067244
Lemna perpusilla,127.307381,34.798797
Lemna perpusilla,128.816939,35.814481
Lemna perpusilla,128.199497,37.157539
Lemna perpusilla,127.264778,35.178389
Lemna perpusilla,127.285934,38.27458
Lemna perpusilla,128.730322,37.848331
Lemna perpusilla,128.698157,38.00123
Lemna perpusilla,128.26867,38.056012
Lemna perpusilla,128.502519,35.708346
Lemna perpusilla,128.896114,37.792033
Lemna perpusilla,-79.031018,35.913044
Lemna perpusilla,-73.961389,40.9725
Lemna perpusilla,-78.998896,35.951038
Lemna perpusilla,-78.985278,36.03813
Lemna perpusilla,-76.888164,37.413503
Lemna perpusilla,-76.86506,40.28959
Lemna perpusilla,-80.187839,41.117004
Lemna perpusilla,-90.190111,38.570885
Lemna perpusilla,-75.820309,39.89792
Lemna perpusilla,-73.913469,41.011208
Lemna perpusilla,-71.340401,42.431336
Lemna perpusilla,-71.10561,42.375095
Lemna perpusilla,126.705194,37.456211
Lemna perpusilla,127.175833,37.485556
Lemna perpusilla,126.985157,37.266185
Lemna perpusilla,92.684044,26.346371
Lemna perpusilla,-73.23124,44.48735
Lemna perpusilla,-116.272209,39.977787
Lemna perpusilla,-53.9,5.733333
Lemna perpusilla,-68.39814,12.28001
Lemna perpusilla,146.966667,-6.666667
Lemna perpusilla,122.091667,-8675
Lemna perpusilla,-94.64242,37.041147
Lemna perpusilla,-94.761686,37.41313
Lemna perpusilla,116.17,40.21
Lemna perpusilla,37.13517,-0.29539
Lemna perpusilla,-74.213135,40.508676
Lemna perpusilla,98.884267,18.8116
Lemna perpusilla,-110171,29.6516
Lemna perpusilla,-109051,25.6001
Lemna perpusilla,-110283,31.9833
Lemna perpusilla,-98.425075,35.93643
Lemna perpusilla,-96.250243,35.048339
Lemna perpusilla,-90.443412,38.640684
Lemna perpusilla,-74.146169,40.563893
Lemna perpusilla,-93.940504,31.846241
Lemna perpusilla,-91.910065,32.676548
Lemna perpusilla,-101.643921,41.315823
Lemna perpusilla,-73.58683,41.18386
Lemna perpusilla,1.6,6.5
Lemna perpusilla,-74.990152,10.346682
Lemna perpusilla,-80.3915,32.6378
Lemna perpusilla,-110.966009,29.071384
Lemna perpusilla,134.083333,33.433333
Lemna perpusilla,133.85,33.7
Lemna perpusilla,132.766667,33.05
Lemna perpusilla,133.133333,33.483333
Lemna perpusilla,133.733333,33.783333
Lemna perpusilla,133.983333,33.583333
Lemna perpusilla,133.216667,33.166667
Lemna perpusilla,133.45,33.466667
Lemna perpusilla,132.983333,33.183333
Lemna perpusilla,133.55,33.8
Lemna perpusilla,132.883333,32.816667
Lemna perpusilla,139.95767,36.21593
Lemna perpusilla,121.15,22.75
Lemna perpusilla,-98.312481,40.89699
Lemna perpusilla,-95.201189,37.423619
Lemna perpusilla,-72.8426,40.95038
Lemna perpusilla,-99.78261,37.39598
Lemna perpusilla,-97.566933,39.112113
Lemna perpusilla,-94.789883,38.422257
Lemna perpusilla,-96.024928,39.763699
Lemna perpusilla,-96.588995,38.366271
Lemna perpusilla,-95.269788,39.532271
Lemna perpusilla,-101.73103,39.78485
Lemna perpusilla,-96.57167,39.18361
Lemna perpusilla,-100.44162,39.34993
Lemna perpusilla,-89.72399,39.96088
Lemna perpusilla,-77.2358,38.9842
Lemna perpusilla,-77.0569,38.7764
Lemna perpusilla,126.525704,36.719521
Lemna perpusilla,-92.32,38.95
Lemna perpusilla,-93.60305,40.43194
Lemna perpusilla,-93.91638,37.77277
Lemna perpusilla,-93.11055,39085
Lemna perpusilla,-93.29805,37.21527
